disease_id	hpo_id	hpo_weight	evidence_source
Orpha_99852	HP:0000496	0.545	Orphapacket_HPO_frequency
Orpha_100	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_100986	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_100996	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_100997	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_101	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_101109	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_101111	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_101112	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_110	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1173	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_1175	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1187	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1225	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_127	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1340	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1369	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_1377	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_137898	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_138	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_139471	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1435	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1454	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1458	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1473	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1475	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1490	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1493	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1496	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1515	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1571	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1573	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_157941	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_159	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_16	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1606	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_163681	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_163746	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_163937	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1675	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_168577	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_171680	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1782	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_178333	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_1824	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_1872	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1873	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_1885	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_193	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_1955	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_199	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2067	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_208513	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2095	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_2108	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2116	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2131	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_215	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2169	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_217012	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2182	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2196	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_220295	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_220493	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_220497	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2253	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_2254	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2273	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_228390	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_2289	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_231178	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2318	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2322	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_233	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_235	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2377	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2508	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_250923	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_251066	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2518	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_254343	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_254913	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_254930	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_255210	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2585	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2609	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_261250	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_263501	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2670	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_268882	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2707	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2710	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2744	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2754	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_276193	HP:0000639	0.005	Orphapacket_HPO_frequency
Orpha_2790	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_280	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2802	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_280210	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_280219	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_280224	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_280229	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_280234	HP:0000639	0.005	Orphapacket_HPO_frequency
Orpha_280633	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_282166	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_2822	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_28378	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_284271	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_284282	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_284339	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_293603	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_2971	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_300570	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_300605	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_306674	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_3103	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_3115	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_314404	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_314647	HP:0000639	0.005	Orphapacket_HPO_frequency
Orpha_3157	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_319514	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_320391	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_320406	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_3208	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_324422	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_324737	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_3258	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_330050	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_333	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_33364	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_33445	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_3455	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_3463	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_35069	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_35107	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_352403	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_352641	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_353284	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_363623	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_363722	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_364055	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_369837	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_370022	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_370097	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_391372	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_391428	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_395	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_397	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_397709	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_401777	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_401795	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_401800	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_401866	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_404499	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_412057	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_420179	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_423296	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_431361	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_438114	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_44	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_442835	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_445038	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_447896	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_457240	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_458803	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_459056	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_468699	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_475	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_478	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_480864	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_481152	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_48431	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_48818	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_488613	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_488627	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_488632	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_496790	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_500055	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_500150	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_505248	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_506	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_508093	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_508533	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_51	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_512260	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_52022	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_52055	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_521390	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_521426	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_522077	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_527497	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_529665	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_534	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_54	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_542306	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_543470	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_559	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_560	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_568	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_572333	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_572798	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_578	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_589618	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_59	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_627	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_64	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_644	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_647799	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_648	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_649	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_65	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_667	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_67036	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_67047	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_70595	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_708	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_709	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_75373	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_75382	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_75857	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_75858	HP:0000639	0.005	Orphapacket_HPO_frequency
Orpha_772	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_77293	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_773	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_791	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_79137	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_79279	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79282	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79321	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_79322	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_79325	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_79327	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_79431	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_79432	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79433	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79434	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79435	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_79443	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79444	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_79476	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_812	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_818	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_821	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_84	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_85167	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_85194	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_85278	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_85282	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_86309	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_88639	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_893	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_90321	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_90322	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_90324	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_909	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_912	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_93357	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_93399	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_93400	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_94065	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_94089	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_94122	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_94147	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_95	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_95433	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_959	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_96	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_97	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_97362	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98673	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_98755	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98756	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98758	HP:0000639	0.891	Orphapacket_HPO_frequency
Orpha_98760	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98761	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98768	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98771	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98772	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98773	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98889	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98890	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_98907	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_98914	HP:0000639	0.03	Orphapacket_HPO_frequency
Orpha_99013	HP:0000639	0.545	Orphapacket_HPO_frequency
Orpha_99015	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_99027	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_99949	HP:0000639	0.173	Orphapacket_HPO_frequency
Orpha_100	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_100996	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_1215	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_125	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_1333	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_136	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_1501	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_168569	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_1775	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_177901	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_177904	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_183675	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_2088	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_2237	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_231214	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_231222	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_231226	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_2315	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_2348	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_254892	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_2609	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_261265	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_263297	HP:0000819	0.005	Orphapacket_HPO_frequency
Orpha_280365	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_3019	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_3163	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_317	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_320360	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_3220	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_33001	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_3463	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_391372	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_391408	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_411590	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_412	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_438274	HP:0000819	0.005	Orphapacket_HPO_frequency
Orpha_445062	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_456312	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_465508	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_480	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_48818	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_49827	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_500159	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_51	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_528	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_536532	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_541423	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_550	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_565612	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_649	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_676	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_69663	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_703	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_79083	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_79230	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_79474	HP:0000819	0.891	Orphapacket_HPO_frequency
Orpha_811	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_85282	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_93111	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_94063	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_95	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_96	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_96253	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_963	HP:0000819	0.545	Orphapacket_HPO_frequency
Orpha_98673	HP:0000819	0.03	Orphapacket_HPO_frequency
Orpha_98754	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_98908	HP:0000819	0.173	Orphapacket_HPO_frequency
Orpha_100	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_1328	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_138	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_140941	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_157954	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_168558	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_168569	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_177901	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_177904	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_193	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_199	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_2297	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_231214	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_231226	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_243	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_2510	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_251510	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_2598	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_264580	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_280679	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_289548	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_2965	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_3138	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_314802	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_314811	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_324	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_3463	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_358	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_369	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_391408	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_391487	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_401810	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_411590	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_432	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_447896	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_456312	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_459070	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_466791	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_477814	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_478	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_480	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_480880	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_486815	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_496790	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_52022	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_52901	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_534	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_54595	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_575	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_633	HP:0000823	0.545	Orphapacket_HPO_frequency
Orpha_649	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_71526	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_71528	HP:0000823	0.173	Orphapacket_HPO_frequency
Orpha_77259	HP:0000823	0.891	Orphapacket_HPO_frequency
Orpha_77261	HP:0000823	0.545	Orphapacket_HPO_frequency
